,State,Offense_Year,Offense_Type,Offense_Count
26606,NV,2013,drug_sales_opium,650
26607,NV,2013,drug_sales_other,290
26608,NV,2013,drug_sales_subtotal,2488
26609,NV,2013,drug_sales_synthetic,528
26610,NV,2013,drunkness,175
26611,NV,2013,embezzlement,393
26612,NV,2013,forgery,727
26613,NV,2013,fraud,1416
26614,NV,2013,g_all,10
26615,NV,2013,g_b,0
26616,NV,2013,g_n,0
26617,NV,2013,g_t,10
26618,NV,2013,ht_c_s_a,0
26619,NV,2013,ht_i_s,0
26620,NV,2013,larceny,10380
26621,NV,2013,liquor,5968
26622,NV,2013,manslaughter,10
26623,NV,2013,mvt,744
26624,NV,2013,murder,117
26625,NV,2013,offense_family,925
26626,NV,2013,prostitution,3550
26627,NV,2013,prostitution_a_p_p,0
26628,NV,2013,prostitution_p,0
26629,NV,2013,prostitution_p_p,0
26630,NV,2013,rape,202
26631,NV,2013,robbery,1517
26632,NV,2013,sex_offense,1080
26633,NV,2013,simple_assault,13946
26634,NV,2013,stolen_property,1358
26635,NV,2013,suspicion,2
26636,NV,2013,vagrancy,2073
26637,NV,2013,vandalism,1586
26638,NV,2013,weapons,1560
26639,NV,2013,data_year,2013
26640,NV,2014,aggravated_assault,5598
26641,NV,2014,all_other_offenses,44091
26642,NV,2014,arson,65
26643,NV,2014,burglary,2736
26644,NV,2014,curfew,727
26645,NV,2014,disorderly,1589
26646,NV,2014,driving,8072
26647,NV,2014,drug_abuse_gt,12508
26648,NV,2014,drug_poss_m,5299
26649,NV,2014,drug_poss_opium,1145
26650,NV,2014,drug_poss_other,1265
26651,NV,2014,drug_poss_subtotal,9867
26652,NV,2014,drug_poss_synthetic,2159
26653,NV,2014,drug_sales_m,1104
26654,NV,2014,drug_sales_opium,574
26655,NV,2014,drug_sales_other,412
26656,NV,2014,drug_sales_subtotal,2647
26657,NV,2014,drug_sales_synthetic,557
26658,NV,2014,drunkness,211
26659,NV,2014,embezzlement,344
26660,NV,2014,forgery,626
26661,NV,2014,fraud,1513
26662,NV,2014,g_all,47
26663,NV,2014,g_b,0
26664,NV,2014,g_n,3
26665,NV,2014,g_t,50
26666,NV,2014,ht_c_s_a,0
26667,NV,2014,ht_i_s,0
26668,NV,2014,larceny,9987
26669,NV,2014,liquor,4925
26670,NV,2014,manslaughter,0
26671,NV,2014,mvt,851
26672,NV,2014,murder,124
26673,NV,2014,offense_family,946
26674,NV,2014,prostitution,3827
26675,NV,2014,prostitution_a_p_p,0
26676,NV,2014,prostitution_p,0
26677,NV,2014,prostitution_p_p,0
26678,NV,2014,rape,279
26679,NV,2014,robbery,1809
26680,NV,2014,sex_offense,1002
26681,NV,2014,simple_assault,14366
26682,NV,2014,stolen_property,1241
26683,NV,2014,suspicion,2
26684,NV,2014,vagrancy,1795
26685,NV,2014,vandalism,1500
26686,NV,2014,weapons,1492
26687,NV,2014,data_year,2014
26688,NV,2015,aggravated_assault,5870
26689,NV,2015,all_other_offenses,42108
26690,NV,2015,arson,57
26691,NV,2015,burglary,2677
26692,NV,2015,curfew,603
26693,NV,2015,disorderly,1250
26694,NV,2015,driving,7612
26695,NV,2015,drug_abuse_gt,11594
26696,NV,2015,drug_poss_m,5014
26697,NV,2015,drug_poss_opium,996
26698,NV,2015,drug_poss_other,1836
26699,NV,2015,drug_poss_subtotal,9507
26700,NV,2015,drug_poss_synthetic,1661
26701,NV,2015,drug_sales_m,619
26702,NV,2015,drug_sales_opium,372
26703,NV,2015,drug_sales_other,634
26704,NV,2015,drug_sales_subtotal,2087
26705,NV,2015,drug_sales_synthetic,462
26706,NV,2015,drunkness,190
26707,NV,2015,embezzlement,338
26708,NV,2015,forgery,619
26709,NV,2015,fraud,1639
26710,NV,2015,g_all,35
26711,NV,2015,g_b,0
26712,NV,2015,g_n,0
26713,NV,2015,g_t,35
26714,NV,2015,ht_c_s_a,0
26715,NV,2015,ht_i_s,0
26716,NV,2015,larceny,8936
26717,NV,2015,liquor,3680
26718,NV,2015,manslaughter,5
26719,NV,2015,mvt,805
26720,NV,2015,murder,131
26721,NV,2015,offense_family,902
26722,NV,2015,prostitution,3308
26723,NV,2015,prostitution_a_p_p,0
26724,NV,2015,prostitution_p,0
26725,NV,2015,prostitution_p_p,0
26726,NV,2015,rape,340
26727,NV,2015,robbery,1996
26728,NV,2015,sex_offense,797
26729,NV,2015,simple_assault,13976
26730,NV,2015,stolen_property,1523
26731,NV,2015,suspicion,4
26732,NV,2015,vagrancy,1753
26733,NV,2015,vandalism,1472
26734,NV,2015,weapons,1460
26735,NV,2015,data_year,2015
26736,NV,2016,aggravated_assault,6024
26737,NV,2016,all_other_offenses,49871
26738,NV,2016,arson,53
26739,NV,2016,burglary,2519
26740,NV,2016,curfew,472
26741,NV,2016,disorderly,1295
26742,NV,2016,driving,10660
26743,NV,2016,drug_abuse_gt,13770
26744,NV,2016,drug_poss_m,6103
26745,NV,2016,drug_poss_opium,1061
26746,NV,2016,drug_poss_other,2793
26747,NV,2016,drug_poss_subtotal,11547
26748,NV,2016,drug_poss_synthetic,1590
26749,NV,2016,drug_sales_m,822
26750,NV,2016,drug_sales_opium,476
26751,NV,2016,drug_sales_other,497
26752,NV,2016,drug_sales_subtotal,2223
26753,NV,2016,drug_sales_synthetic,428
26754,NV,2016,drunkness,214
26755,NV,2016,embezzlement,331
26756,NV,2016,forgery,607
26757,NV,2016,fraud,1635
26758,NV,2016,g_all,33
26759,NV,2016,g_b,0
26760,NV,2016,g_n,0
26761,NV,2016,g_t,33
26762,NV,2016,ht_c_s_a,0
26763,NV,2016,ht_i_s,0
26764,NV,2016,larceny,6983
26765,NV,2016,liquor,3383
26766,NV,2016,manslaughter,6
26767,NV,2016,mvt,900
26768,NV,2016,murder,166
26769,NV,2016,offense_family,963
26770,NV,2016,prostitution,2892
26771,NV,2016,prostitution_a_p_p,0
26772,NV,2016,prostitution_p,0
26773,NV,2016,prostitution_p_p,0
26774,NV,2016,rape,257
26775,NV,2016,robbery,1905
26776,NV,2016,sex_offense,714
26777,NV,2016,simple_assault,14022
26778,NV,2016,stolen_property,1584
26779,NV,2016,suspicion,112
26780,NV,2016,vagrancy,1518
26781,NV,2016,vandalism,1483
26782,NV,2016,weapons,1893
26783,NV,2016,data_year,2016
26784,NV,2017,aggravated_assault,5568
26785,NV,2017,all_other_offenses,65736
26786,NV,2017,arson,60
26787,NV,2017,burglary,3168
26788,NV,2017,curfew,445
26789,NV,2017,disorderly,1562
26790,NV,2017,driving,10542
26791,NV,2017,drug_abuse_gt,22220
26792,NV,2017,drug_poss_m,1572
26793,NV,2017,drug_poss_opium,1128
26794,NV,2017,drug_poss_other,3094
26795,NV,2017,drug_poss_subtotal,7359
26796,NV,2017,drug_poss_synthetic,1565
26797,NV,2017,drug_sales_m,556
26798,NV,2017,drug_sales_opium,447
26799,NV,2017,drug_sales_other,477
26800,NV,2017,drug_sales_subtotal,1861
26801,NV,2017,drug_sales_synthetic,381
26802,NV,2017,drunkness,255
26803,NV,2017,embezzlement,237
26804,NV,2017,forgery,539
26805,NV,2017,fraud,1632
26806,NV,2017,g_all,23
26807,NV,2017,g_b,0
26808,NV,2017,g_n,0
26809,NV,2017,g_t,23
26810,NV,2017,ht_c_s_a,42
26811,NV,2017,ht_i_s,0
26812,NV,2017,larceny,6538
26813,NV,2017,liquor,3484
26814,NV,2017,manslaughter,7
26815,NV,2017,mvt,880
26816,NV,2017,murder,159
26817,NV,2017,offense_family,916
26818,NV,2017,prostitution,2600
26819,NV,2017,prostitution_a_p_p,27
26820,NV,2017,prostitution_p,2543
26821,NV,2017,prostitution_p_p,30
26822,NV,2017,rape,359
26823,NV,2017,robbery,1556
26824,NV,2017,sex_offense,750
26825,NV,2017,simple_assault,16151
26826,NV,2017,stolen_property,1795
26827,NV,2017,suspicion,187
26828,NV,2017,vagrancy,1712
26829,NV,2017,vandalism,1600
26830,NV,2017,weapons,2020
26831,NV,2017,data_year,2017
26832,NY,2000,aggravated_assault,28803
26833,NY,2000,all_other_offenses,400271
26834,NY,2000,arson,593
26835,NY,2000,burglary,11411
26836,NY,2000,curfew,0
26837,NY,2000,disorderly,57124
26838,NY,2000,driving,35403
26839,NY,2000,drug_abuse_gt,182527
26840,NY,2000,drug_poss_m,85677
26841,NY,2000,drug_poss_opium,46531
26842,NY,2000,drug_poss_other,5575
26843,NY,2000,drug_poss_subtotal,138236
26844,NY,2000,drug_poss_synthetic,453
26845,NY,2000,drug_sales_m,10667
26846,NY,2000,drug_sales_opium,29780
26847,NY,2000,drug_sales_other,3505
26848,NY,2000,drug_sales_subtotal,44291
26849,NY,2000,drug_sales_synthetic,339
26850,NY,2000,drunkness,0
26851,NY,2000,embezzlement,606
26852,NY,2000,forgery,9826
26853,NY,2000,fraud,37804
26854,NY,2000,g_all,4227
26855,NY,2000,g_b,598
26856,NY,2000,g_n,993
26857,NY,2000,g_t,5818
26858,NY,2000,ht_c_s_a,0
26859,NY,2000,ht_i_s,0
26860,NY,2000,larceny,51658
26861,NY,2000,liquor,143476
26862,NY,2000,manslaughter,43
26863,NY,2000,mvt,6657
26864,NY,2000,murder,958
26865,NY,2000,offense_family,3001
26866,NY,2000,prostitution,10237
26867,NY,2000,prostitution_a_p_p,0
26868,NY,2000,prostitution_p,0
26869,NY,2000,prostitution_p_p,0
26870,NY,2000,rape,1448
26871,NY,2000,robbery,16830
26872,NY,2000,sex_offense,9769
26873,NY,2000,simple_assault,61244
26874,NY,2000,stolen_property,7446
26875,NY,2000,suspicion,0
26876,NY,2000,vagrancy,6856
26877,NY,2000,vandalism,20254
26878,NY,2000,weapons,12223
26879,NY,2000,data_year,2000
26880,NY,2001,aggravated_assault,28425
26881,NY,2001,all_other_offenses,403944
26882,NY,2001,arson,525
26883,NY,2001,burglary,11460
26884,NY,2001,curfew,0
26885,NY,2001,disorderly,70609
26886,NY,2001,driving,24889
26887,NY,2001,drug_abuse_gt,155341
26888,NY,2001,drug_poss_m,77082
26889,NY,2001,drug_poss_opium,36966
26890,NY,2001,drug_poss_other,5700
26891,NY,2001,drug_poss_subtotal,120328
26892,NY,2001,drug_poss_synthetic,580
26893,NY,2001,drug_sales_m,7383
26894,NY,2001,drug_sales_opium,24169
26895,NY,2001,drug_sales_other,3042
26896,NY,2001,drug_sales_subtotal,34938
26897,NY,2001,drug_sales_synthetic,344
26898,NY,2001,drunkness,0
26899,NY,2001,embezzlement,799
26900,NY,2001,forgery,11367
26901,NY,2001,fraud,32960
26902,NY,2001,g_all,4447
26903,NY,2001,g_b,530
26904,NY,2001,g_n,742
26905,NY,2001,g_t,5719
26906,NY,2001,ht_c_s_a,0
26907,NY,2001,ht_i_s,0
26908,NY,2001,larceny,53521
26909,NY,2001,liquor,163282
26910,NY,2001,manslaughter,46
26911,NY,2001,mvt,6178
26912,NY,2001,murder,813
26913,NY,2001,offense_family,3348
26914,NY,2001,prostitution,9780
26915,NY,2001,prostitution_a_p_p,0
26916,NY,2001,prostitution_p,0
26917,NY,2001,prostitution_p_p,0
26918,NY,2001,rape,1436
26919,NY,2001,robbery,15398
26920,NY,2001,sex_offense,9280
26921,NY,2001,simple_assault,59925
26922,NY,2001,stolen_property,7986
26923,NY,2001,suspicion,5
26924,NY,2001,vagrancy,7401
26925,NY,2001,vandalism,20239
26926,NY,2001,weapons,12943
26927,NY,2001,data_year,2001
26928,NY,2002,aggravated_assault,11444
26929,NY,2002,all_other_offenses,96090
26930,NY,2002,arson,535
26931,NY,2002,burglary,8192
26932,NY,2002,curfew,0
26933,NY,2002,disorderly,15795
26934,NY,2002,driving,32725
26935,NY,2002,drug_abuse_gt,50096
26936,NY,2002,drug_poss_m,29954
26937,NY,2002,drug_poss_opium,10590
26938,NY,2002,drug_poss_other,3725
26939,NY,2002,drug_poss_subtotal,44802
26940,NY,2002,drug_poss_synthetic,541
26941,NY,2002,drug_sales_m,1345
26942,NY,2002,drug_sales_opium,2920
26943,NY,2002,drug_sales_other,924
26944,NY,2002,drug_sales_subtotal,5318
26945,NY,2002,drug_sales_synthetic,122
26946,NY,2002,drunkness,0
26947,NY,2002,embezzlement,274
26948,NY,2002,forgery,5431
26949,NY,2002,fraud,12974
26950,NY,2002,g_all,96
26951,NY,2002,g_b,22
26952,NY,2002,g_n,12
26953,NY,2002,g_t,130
26954,NY,2002,ht_c_s_a,0
26955,NY,2002,ht_i_s,0
26956,NY,2002,larceny,38973
26957,NY,2002,liquor,6013
26958,NY,2002,manslaughter,46
26959,NY,2002,mvt,3484
26960,NY,2002,murder,293
26961,NY,2002,offense_family,3890
26962,NY,2002,prostitution,2019
26963,NY,2002,prostitution_a_p_p,0
26964,NY,2002,prostitution_p,0
26965,NY,2002,prostitution_p_p,0
26966,NY,2002,rape,809
26967,NY,2002,robbery,4076
26968,NY,2002,sex_offense,4964
26969,NY,2002,simple_assault,33525
26970,NY,2002,stolen_property,6587
26971,NY,2002,suspicion,0
26972,NY,2002,vagrancy,1095
26973,NY,2002,vandalism,14760
26974,NY,2002,weapons,3999
26975,NY,2002,data_year,2002
26976,NY,2003,aggravated_assault,8741
26977,NY,2003,all_other_offenses,76944
26978,NY,2003,arson,404
26979,NY,2003,burglary,7212
26980,NY,2003,curfew,0
26981,NY,2003,disorderly,13815
26982,NY,2003,driving,26854
26983,NY,2003,drug_abuse_gt,44135
26984,NY,2003,drug_poss_m,26900
26985,NY,2003,drug_poss_opium,8972
26986,NY,2003,drug_poss_other,3891
26987,NY,2003,drug_poss_subtotal,40358
26988,NY,2003,drug_poss_synthetic,595
26989,NY,2003,drug_sales_m,1008
26990,NY,2003,drug_sales_opium,1916
26991,NY,2003,drug_sales_other,731
26992,NY,2003,drug_sales_subtotal,3777
26993,NY,2003,drug_sales_synthetic,122
26994,NY,2003,drunkness,0
26995,NY,2003,embezzlement,216
26996,NY,2003,forgery,4358
26997,NY,2003,fraud,11278
26998,NY,2003,g_all,90
26999,NY,2003,g_b,17
27000,NY,2003,g_n,16
27001,NY,2003,g_t,123
27002,NY,2003,ht_c_s_a,0
27003,NY,2003,ht_i_s,0
27004,NY,2003,larceny,32418
27005,NY,2003,liquor,5971
27006,NY,2003,manslaughter,54
27007,NY,2003,mvt,2574
27008,NY,2003,murder,227
27009,NY,2003,offense_family,2882
27010,NY,2003,prostitution,1619
27011,NY,2003,prostitution_a_p_p,0
27012,NY,2003,prostitution_p,0
27013,NY,2003,prostitution_p_p,0
27014,NY,2003,rape,710
27015,NY,2003,robbery,3159
27016,NY,2003,sex_offense,4340
27017,NY,2003,simple_assault,26407
27018,NY,2003,stolen_property,6000
27019,NY,2003,suspicion,0
27020,NY,2003,vagrancy,1543
27021,NY,2003,vandalism,12462
27022,NY,2003,weapons,3442
27023,NY,2003,data_year,2003
27024,NY,2004,aggravated_assault,10215
27025,NY,2004,all_other_offenses,87366
27026,NY,2004,arson,408
27027,NY,2004,burglary,7874
27028,NY,2004,curfew,0
27029,NY,2004,disorderly,15834
27030,NY,2004,driving,28718
27031,NY,2004,drug_abuse_gt,52795
27032,NY,2004,drug_poss_m,31167
27033,NY,2004,drug_poss_opium,9857
27034,NY,2004,drug_poss_other,5643
27035,NY,2004,drug_poss_subtotal,47280
27036,NY,2004,drug_poss_synthetic,613
27037,NY,2004,drug_sales_m,1184
27038,NY,2004,drug_sales_opium,3164
27039,NY,2004,drug_sales_other,918
27040,NY,2004,drug_sales_subtotal,5515
27041,NY,2004,drug_sales_synthetic,249
27042,NY,2004,drunkness,0
27043,NY,2004,embezzlement,232
27044,NY,2004,forgery,4979
27045,NY,2004,fraud,11544
27046,NY,2004,g_all,156
27047,NY,2004,g_b,45
27048,NY,2004,g_n,7
27049,NY,2004,g_t,208
27050,NY,2004,ht_c_s_a,0
27051,NY,2004,ht_i_s,0
27052,NY,2004,larceny,39104
27053,NY,2004,liquor,6034
27054,NY,2004,manslaughter,50
27055,NY,2004,mvt,2827
27056,NY,2004,murder,276
27057,NY,2004,offense_family,2842
27058,NY,2004,prostitution,1859
27059,NY,2004,prostitution_a_p_p,0
27060,NY,2004,prostitution_p,0
27061,NY,2004,prostitution_p_p,0
27062,NY,2004,rape,774
27063,NY,2004,robbery,3812
27064,NY,2004,sex_offense,4669
27065,NY,2004,simple_assault,27762
27066,NY,2004,stolen_property,6423
27067,NY,2004,suspicion,0
27068,NY,2004,vagrancy,1459
27069,NY,2004,vandalism,13688
27070,NY,2004,weapons,4435
27071,NY,2004,data_year,2004
27072,NY,2005,aggravated_assault,11240
27073,NY,2005,all_other_offenses,93226
27074,NY,2005,arson,507
27075,NY,2005,burglary,8346
27076,NY,2005,curfew,0
27077,NY,2005,disorderly,16420
27078,NY,2005,driving,30701
27079,NY,2005,drug_abuse_gt,57225
27080,NY,2005,drug_poss_m,32700
27081,NY,2005,drug_poss_opium,9824
27082,NY,2005,drug_poss_other,7701
27083,NY,2005,drug_poss_subtotal,50733
27084,NY,2005,drug_poss_synthetic,667
27085,NY,2005,drug_sales_m,1283
27086,NY,2005,drug_sales_opium,3527
27087,NY,2005,drug_sales_other,1514
27088,NY,2005,drug_sales_subtotal,6491
27089,NY,2005,drug_sales_synthetic,166
27090,NY,2005,drunkness,0
27091,NY,2005,embezzlement,215
27092,NY,2005,forgery,5081
27093,NY,2005,fraud,11102
27094,NY,2005,g_all,129
27095,NY,2005,g_b,45
27096,NY,2005,g_n,24
27097,NY,2005,g_t,198
27098,NY,2005,ht_c_s_a,0
27099,NY,2005,ht_i_s,0
27100,NY,2005,larceny,40462
27101,NY,2005,liquor,5480
27102,NY,2005,manslaughter,48
27103,NY,2005,mvt,2979
27104,NY,2005,murder,368
27105,NY,2005,offense_family,2817
27106,NY,2005,prostitution,1830
27107,NY,2005,prostitution_a_p_p,0
27108,NY,2005,prostitution_p,0
27109,NY,2005,prostitution_p_p,0
27110,NY,2005,rape,812
27111,NY,2005,robbery,4465
27112,NY,2005,sex_offense,4785
27113,NY,2005,simple_assault,30958
27114,NY,2005,stolen_property,6517
27115,NY,2005,suspicion,0
27116,NY,2005,vagrancy,1916
27117,NY,2005,vandalism,13618
27118,NY,2005,weapons,4879
27119,NY,2005,data_year,2005
27120,NY,2006,aggravated_assault,10767
27121,NY,2006,all_other_offenses,87472
27122,NY,2006,arson,422
27123,NY,2006,burglary,8611
27124,NY,2006,curfew,0
27125,NY,2006,disorderly,16474
27126,NY,2006,driving,28696
27127,NY,2006,drug_abuse_gt,61748
27128,NY,2006,drug_poss_m,35594
27129,NY,2006,drug_poss_opium,7780
27130,NY,2006,drug_poss_other,11064
27131,NY,2006,drug_poss_subtotal,55215
27132,NY,2006,drug_poss_synthetic,778
27133,NY,2006,drug_sales_m,1178
27134,NY,2006,drug_sales_opium,3019
27135,NY,2006,drug_sales_other,2230
27136,NY,2006,drug_sales_subtotal,6533
27137,NY,2006,drug_sales_synthetic,110
27138,NY,2006,drunkness,0
27139,NY,2006,embezzlement,196
27140,NY,2006,forgery,4439
27141,NY,2006,fraud,9354
27142,NY,2006,g_all,99
27143,NY,2006,g_b,13
27144,NY,2006,g_n,45
27145,NY,2006,g_t,157
27146,NY,2006,ht_c_s_a,0
27147,NY,2006,ht_i_s,0
27148,NY,2006,larceny,36906
27149,NY,2006,liquor,5864
27150,NY,2006,manslaughter,29
27151,NY,2006,mvt,2824
27152,NY,2006,murder,298
27153,NY,2006,offense_family,2640
27154,NY,2006,prostitution,1765
27155,NY,2006,prostitution_a_p_p,0
27156,NY,2006,prostitution_p,0
27157,NY,2006,prostitution_p_p,0
27158,NY,2006,rape,730
27159,NY,2006,robbery,4300
27160,NY,2006,sex_offense,4490
27161,NY,2006,simple_assault,31920
27162,NY,2006,stolen_property,5884
27163,NY,2006,suspicion,0
27164,NY,2006,vagrancy,1599
27165,NY,2006,vandalism,13440
27166,NY,2006,weapons,4361
27167,NY,2006,data_year,2006
27168,NY,2007,aggravated_assault,10807
27169,NY,2007,all_other_offenses,85392
27170,NY,2007,arson,473
27171,NY,2007,burglary,8283
27172,NY,2007,curfew,0
27173,NY,2007,disorderly,15868
27174,NY,2007,driving,28440
27175,NY,2007,drug_abuse_gt,61163
27176,NY,2007,drug_poss_m,36136
27177,NY,2007,drug_poss_opium,7232
27178,NY,2007,drug_poss_other,11225
27179,NY,2007,drug_poss_subtotal,55309
27180,NY,2007,drug_poss_synthetic,718
27181,NY,2007,drug_sales_m,1070
27182,NY,2007,drug_sales_opium,2768
27183,NY,2007,drug_sales_other,1862
27184,NY,2007,drug_sales_subtotal,5855
27185,NY,2007,drug_sales_synthetic,160
27186,NY,2007,drunkness,2
27187,NY,2007,embezzlement,1031
27188,NY,2007,forgery,4445
27189,NY,2007,fraud,8474
27190,NY,2007,g_all,125
27191,NY,2007,g_b,23
27192,NY,2007,g_n,15
27193,NY,2007,g_t,163
27194,NY,2007,ht_c_s_a,0
27195,NY,2007,ht_i_s,0
27196,NY,2007,larceny,41506
27197,NY,2007,liquor,5262
27198,NY,2007,manslaughter,38
27199,NY,2007,mvt,2707
27200,NY,2007,murder,362
27201,NY,2007,offense_family,2489
27202,NY,2007,prostitution,1318
27203,NY,2007,prostitution_a_p_p,0
27204,NY,2007,prostitution_p,0
27205,NY,2007,prostitution_p_p,0
27206,NY,2007,rape,715
27207,NY,2007,robbery,4185
27208,NY,2007,sex_offense,4344
27209,NY,2007,simple_assault,33324
27210,NY,2007,stolen_property,5701
27211,NY,2007,suspicion,0
27212,NY,2007,vagrancy,1133
27213,NY,2007,vandalism,13408
27214,NY,2007,weapons,4256
27215,NY,2007,data_year,2007
27216,NY,2008,aggravated_assault,9111
27217,NY,2008,all_other_offenses,73803
27218,NY,2008,arson,435
27219,NY,2008,burglary,7893
27220,NY,2008,curfew,0
27221,NY,2008,disorderly,13505
27222,NY,2008,driving,25169
27223,NY,2008,drug_abuse_gt,52945
27224,NY,2008,drug_poss_m,33866
27225,NY,2008,drug_poss_opium,4255
27226,NY,2008,drug_poss_other,9232
27227,NY,2008,drug_poss_subtotal,48142
27228,NY,2008,drug_poss_synthetic,791
27229,NY,2008,drug_sales_m,937
27230,NY,2008,drug_sales_opium,2224
27231,NY,2008,drug_sales_other,1512
27232,NY,2008,drug_sales_subtotal,4803
27233,NY,2008,drug_sales_synthetic,130
27234,NY,2008,drunkness,0
27235,NY,2008,embezzlement,203
27236,NY,2008,forgery,3488
27237,NY,2008,fraud,7259
27238,NY,2008,g_all,55
27239,NY,2008,g_b,17
27240,NY,2008,g_n,14
27241,NY,2008,g_t,86
27242,NY,2008,ht_c_s_a,0
27243,NY,2008,ht_i_s,0
27244,NY,2008,larceny,38595
27245,NY,2008,liquor,4631
27246,NY,2008,manslaughter,36
27247,NY,2008,mvt,1992
27248,NY,2008,murder,273
27249,NY,2008,offense_family,2472
27250,NY,2008,prostitution,824
27251,NY,2008,prostitution_a_p_p,0
27252,NY,2008,prostitution_p,0
27253,NY,2008,prostitution_p_p,0
27254,NY,2008,rape,543
27255,NY,2008,robbery,3393
27256,NY,2008,sex_offense,3887
27257,NY,2008,simple_assault,28925
27258,NY,2008,stolen_property,4835
27259,NY,2008,suspicion,0
27260,NY,2008,vagrancy,968
27261,NY,2008,vandalism,12069
27262,NY,2008,weapons,3379
27263,NY,2008,data_year,2008
27264,NY,2009,aggravated_assault,10484
27265,NY,2009,all_other_offenses,76301
27266,NY,2009,arson,412
27267,NY,2009,burglary,8139
27268,NY,2009,curfew,0
27269,NY,2009,disorderly,14607
27270,NY,2009,driving,35998
27271,NY,2009,drug_abuse_gt,60460
27272,NY,2009,drug_poss_m,39352
27273,NY,2009,drug_poss_opium,4565
27274,NY,2009,drug_poss_other,11156
27275,NY,2009,drug_poss_subtotal,55486
27276,NY,2009,drug_poss_synthetic,414
27277,NY,2009,drug_sales_m,973
27278,NY,2009,drug_sales_opium,2085
27279,NY,2009,drug_sales_other,1823
27280,NY,2009,drug_sales_subtotal,4973
27281,NY,2009,drug_sales_synthetic,92
27282,NY,2009,drunkness,0
27283,NY,2009,embezzlement,154
27284,NY,2009,forgery,3464
27285,NY,2009,fraud,7095
27286,NY,2009,g_all,160
27287,NY,2009,g_b,48
27288,NY,2009,g_n,29
27289,NY,2009,g_t,237
27290,NY,2009,ht_c_s_a,0
27291,NY,2009,ht_i_s,0
27292,NY,2009,larceny,48272
27293,NY,2009,liquor,5165
27294,NY,2009,manslaughter,28
27295,NY,2009,mvt,2182
27296,NY,2009,murder,279
27297,NY,2009,offense_family,1315
27298,NY,2009,prostitution,871
27299,NY,2009,prostitution_a_p_p,0
27300,NY,2009,prostitution_p,0
27301,NY,2009,prostitution_p_p,0
27302,NY,2009,rape,521
27303,NY,2009,robbery,4323
27304,NY,2009,sex_offense,4065
27305,NY,2009,simple_assault,36278
27306,NY,2009,stolen_property,5409
27307,NY,2009,suspicion,0
27308,NY,2009,vagrancy,875
27309,NY,2009,vandalism,16063
27310,NY,2009,weapons,4028
27311,NY,2009,data_year,2009
27312,NY,2010,aggravated_assault,9724
27313,NY,2010,all_other_offenses,72360
27314,NY,2010,arson,326
27315,NY,2010,burglary,8256
27316,NY,2010,curfew,0
27317,NY,2010,disorderly,14017
27318,NY,2010,driving,36578
27319,NY,2010,drug_abuse_gt,62519
27320,NY,2010,drug_poss_m,41989
27321,NY,2010,drug_poss_opium,3281
27322,NY,2010,drug_poss_other,12231
27323,NY,2010,drug_poss_subtotal,57683
27324,NY,2010,drug_poss_synthetic,183
27325,NY,2010,drug_sales_m,1013
27326,NY,2010,drug_sales_opium,1882
27327,NY,2010,drug_sales_other,1879
27328,NY,2010,drug_sales_subtotal,4836
27329,NY,2010,drug_sales_synthetic,61
27330,NY,2010,drunkness,0
27331,NY,2010,embezzlement,103
27332,NY,2010,forgery,2742
27333,NY,2010,fraud,6487
27334,NY,2010,g_all,119
27335,NY,2010,g_b,12
27336,NY,2010,g_n,16
27337,NY,2010,g_t,147
27338,NY,2010,ht_c_s_a,0
27339,NY,2010,ht_i_s,0
27340,NY,2010,larceny,45462
27341,NY,2010,liquor,4620
27342,NY,2010,manslaughter,16
27343,NY,2010,mvt,2051
27344,NY,2010,murder,234
27345,NY,2010,offense_family,623
27346,NY,2010,prostitution,783
27347,NY,2010,prostitution_a_p_p,0
27348,NY,2010,prostitution_p,0
27349,NY,2010,prostitution_p_p,0
27350,NY,2010,rape,503
27351,NY,2010,robbery,3372
27352,NY,2010,sex_offense,3708
27353,NY,2010,simple_assault,37980
27354,NY,2010,stolen_property,5008
27355,NY,2010,suspicion,0
27356,NY,2010,vagrancy,868
27357,NY,2010,vandalism,16304
27358,NY,2010,weapons,3699
27359,NY,2010,data_year,2010
27360,NY,2011,aggravated_assault,7878
27361,NY,2011,all_other_offenses,61919
27362,NY,2011,arson,238
27363,NY,2011,burglary,7391
27364,NY,2011,curfew,0
27365,NY,2011,disorderly,11329
27366,NY,2011,driving,35541
27367,NY,2011,drug_abuse_gt,56520
27368,NY,2011,drug_poss_m,38892
27369,NY,2011,drug_poss_opium,2560
27370,NY,2011,drug_poss_other,10679
27371,NY,2011,drug_poss_subtotal,52338
27372,NY,2011,drug_poss_synthetic,209
27373,NY,2011,drug_sales_m,780
27374,NY,2011,drug_sales_opium,1582
27375,NY,2011,drug_sales_other,1772
27376,NY,2011,drug_sales_subtotal,4182
27377,NY,2011,drug_sales_synthetic,48
27378,NY,2011,drunkness,0
27379,NY,2011,embezzlement,116
27380,NY,2011,forgery,2446
27381,NY,2011,fraud,5745
27382,NY,2011,g_all,95
27383,NY,2011,g_b,19
27384,NY,2011,g_n,46
27385,NY,2011,g_t,160
27386,NY,2011,ht_c_s_a,0
27387,NY,2011,ht_i_s,0
27388,NY,2011,larceny,43966
27389,NY,2011,liquor,3754
27390,NY,2011,manslaughter,12
27391,NY,2011,mvt,1607
27392,NY,2011,murder,176
27393,NY,2011,offense_family,532
